Sale_ID,Date,Product_ID,Customer_ID,Region,Salesperson_ID,Quantity,Unit_Price,Discount
SAL04137,2025-03-16,P006,C0391,North,S010,9,108.99,0.0
SAL04138,2024-08-25,P002,C0511,West,S007,9,90.69,0.05
SAL04139,2024-08-16,P006,C0922,East,S003,1,111.22,0.05
SAL04140,2024-08-11,P008,C0501,East,S009,9,110.33,0.0
SAL04141,2024-12-04,P008,C0959,North,S006,2,106.18,0.0
SAL04142,2024-10-14,P008,C0943,West,S007,3,95.27,0.0
SAL04143,2024-08-14,P019,C0363,West,S008,3,23.29,0.15
SAL04144,2024-10-09,P001,C0519,East,S001,8,72.31,0.1
SAL04145,2025-05-13,P018,C0898,North,S007,6,103.65,0.05
SAL04146,2025-01-04,P015,C0226,East,S001,2,7.21,0.0
SAL04147,2025-02-02,P009,C0949,West,S008,10,49.91,0.0
SAL04148,2024-08-12,P010,C0750,North,S001,7,101.73,0.1
SAL04149,2024-08-25,P016,C0581,North,S005,4,68.06,0.0
SAL04150,2025-04-19,P004,C0271,North,S006,9,40.44,0.0
SAL04151,2024-07-30,P018,C0610,East,S002,7,99.78,0.1
SAL04152,2024-11-20,P016,C0559,West,S008,5,78.35,0.1
SAL04153,2024-09-18,P014,C0354,South,S004,10,79.0,0.15
SAL04154,2024-09-14,P010,C0427,North,S006,6,90.77,0.0
SAL04155,2024-12-13,P020,C0863,East,S006,2,115.63,0.0
SAL04156,2025-04-23,P012,C0563,East,S007,8,111.57,0.05
SAL04157,2025-04-17,P017,C0718,South,S007,7,68.06,0.05
SAL04158,2025-05-28,P020,C0098,North,S007,2,108.07,0.05
SAL04159,2025-03-22,P006,C0644,West,S009,5,112.59,0.1
SAL04160,2025-03-26,P007,C0772,West,S009,4,7.9,0.05
SAL04161,2025-05-28,P016,C0634,North,S004,7,63.66,0.0
SAL04162,2024-08-25,P020,C0321,West,S010,10,105.22,0.1
SAL04163,2025-05-20,P016,C0179,West,S003,5,69.84,0.15
SAL04164,2024-09-05,P001,C0156,West,S007,4,81.75,0.0
SAL04165,2024-11-29,P003,C0645,North,S007,1,121.8,0.05
SAL04166,2025-04-03,P003,C0935,North,S002,3,127.0,0.05
SAL04167,2025-05-04,P004,C0625,East,S007,3,42.4,0.0
SAL04168,2025-03-06,P017,C0180,South,S004,8,78.91,0.0
SAL04169,2024-12-06,P014,C0068,North,S003,2,65.25,0.15
SAL04170,2025-04-12,P013,C0470,South,S003,8,124.83,0.05
SAL04171,2025-05-03,P019,C0687,East,S010,4,19.42,0.1
SAL04172,2024-08-23,P001,C0306,South,S006,1,69.99,0.0
SAL04173,2024-08-23,P001,C0582,West,S009,3,81.82,0.05
SAL04174,2025-02-22,P020,C0078,South,S010,8,109.63,0.05
SAL04175,2025-06-20,P020,C0503,East,S001,6,105.26,0.0
SAL04176,2025-04-04,P019,C0264,South,S007,4,20.73,0.0
SAL04177,2024-10-14,P003,C0698,North,S003,5,127.39,0.05
SAL04178,2025-04-16,P010,C0523,North,S010,7,89.01,0.0
SAL04179,2025-06-26,P005,C0197,North,S006,6,38.32,0.0
SAL04180,2024-10-28,P007,C0117,North,S007,5,7.17,0.05
SAL04181,2025-05-26,P016,C0284,East,S009,4,76.71,0.05
SAL04182,2025-01-10,P018,C0148,South,S005,6,107.47,0.15
SAL04183,2024-09-18,P020,C0790,West,S004,7,105.78,0.05
SAL04184,2024-08-08,P019,C0671,North,S010,9,19.37,0.05
SAL04185,2024-11-11,P008,C0813,West,S010,4,108.13,0.0
SAL04186,2024-07-28,P020,C0124,East,S002,2,137.17,0.1
SAL04187,2025-06-30,P020,C0890,West,S001,3,138.51,0.05
SAL04188,2025-01-12,P006,C0775,North,S009,1,109.99,0.0
SAL04189,2024-08-27,P020,C0202,East,S002,10,109.79,0.0
SAL04190,2025-01-04,P009,C0166,South,S006,1,50.88,0.0
SAL04191,2025-07-11,P007,C0955,West,S007,7,8.6,0.1
SAL04192,2025-04-25,P003,C0393,West,S008,5,98.03,0.05
SAL04193,2025-03-08,P018,C0142,North,S008,2,122.0,0.0
SAL04194,2025-02-05,P003,C0709,North,S006,2,118.59,0.05
SAL04195,2024-07-31,P011,C0040,East,S008,5,42.17,0.1
SAL04196,2024-12-30,P014,C0125,East,S002,5,82.61,0.1
SAL04197,2025-06-19,P014,C0576,West,S005,4,66.29,0.05
SAL04198,2025-07-20,P004,C0075,East,S003,5,46.7,0.1
SAL04199,2025-06-19,P015,C0824,South,S004,5,8.3,0.15
SAL04200,2025-04-02,P011,C0198,South,S007,1,37.89,0.1
SAL04201,2024-10-03,P009,C0205,West,S009,3,47.9,0.05
SAL04202,2024-10-21,P005,C0022,West,S010,1,31.15,0.0
SAL04203,2025-07-01,P001,C0225,West,S001,8,67.91,0.0
SAL04204,2024-11-28,P020,C0534,East,S004,1,140.04,0.0
SAL04205,2024-08-10,P009,C0857,East,S003,8,41.56,0.1
SAL04206,2024-12-16,P017,C0643,East,S007,10,84.73,0.1
SAL04207,2024-09-03,P017,C0411,South,S005,1,69.34,0.0
SAL04208,2025-02-20,P017,C0506,South,S008,3,65.85,0.0
SAL04209,2024-09-02,P020,C0204,South,S008,4,116.42,0.0
SAL04210,2024-10-16,P012,C0404,East,S008,1,133.76,0.1
SAL04211,2024-12-03,P010,C0622,West,S004,7,100.15,0.1
SAL04212,2025-01-31,P015,C0836,East,S006,10,7.82,0.0
SAL04213,2024-11-29,P001,C0371,North,S007,3,85.43,0.0
SAL04214,2024-07-26,P006,C0318,East,S005,8,121.36,0.0
SAL04215,2024-09-19,P014,C0486,West,S007,9,69.7,0.15
SAL04216,2024-10-15,P006,C0475,North,S006,8,109.43,0.15
SAL04217,2024-11-17,P001,C0136,East,S003,6,90.35,0.0
SAL04218,2025-02-20,P007,C0336,West,S009,7,8.52,0.15
SAL04219,2025-02-26,P014,C0353,East,S006,10,73.01,0.0
SAL04220,2024-12-13,P014,C0006,North,S003,7,80.59,0.05
SAL04221,2025-02-05,P009,C0609,North,S009,3,51.36,0.1
SAL04222,2025-06-30,P004,C0345,North,S008,7,41.65,0.1
SAL04223,2025-04-14,P018,C0090,North,S003,3,120.28,0.0
SAL04224,2024-11-02,P008,C0177,North,S004,1,86.42,0.0
SAL04225,2025-07-04,P007,C0938,North,S005,5,7.6,0.05
SAL04226,2024-09-05,P018,C0087,East,S006,9,124.05,0.1
SAL04227,2024-12-15,P003,C0097,West,S003,9,99.92,0.1
SAL04228,2024-07-29,P017,C0742,West,S003,8,85.57,0.0
SAL04229,2025-04-30,P006,C0799,West,S006,6,103.12,0.0
SAL04230,2025-01-17,P001,C0205,East,S008,6,86.61,0.05
SAL04231,2025-02-24,P017,C0475,West,S006,1,67.99,0.1
SAL04232,2025-05-18,P012,C0700,North,S001,4,103.67,0.15
SAL04233,2025-07-22,P017,C0475,North,S010,4,82.89,0.0
SAL04234,2024-11-04,P019,C0762,East,S008,4,21.6,0.0
SAL04235,2025-04-05,P017,C0451,East,S001,3,65.16,0.0
SAL04236,2024-08-24,P011,C0088,South,S007,10,48.54,0.1
SAL04237,2025-05-14,P018,C0653,North,S003,1,108.84,0.05
SAL04238,2024-11-12,P016,C0744,South,S004,7,62.66,0.0
SAL04239,2025-04-25,P015,C0295,East,S002,1,6.57,0.0
SAL04240,2024-09-11,P018,C0775,West,S010,10,114.72,0.1
SAL04241,2024-12-12,P010,C0296,North,S003,7,89.56,0.05
SAL04242,2025-07-13,P016,C0880,South,S001,3,80.69,0.0
SAL04243,2025-01-17,P005,C0181,East,S005,8,38.91,0.0
SAL04244,2024-07-29,P014,C0139,North,S005,7,78.52,0.0
SAL04245,2025-06-27,P008,C0957,East,S001,10,89.39,0.0
SAL04246,2024-08-24,P017,C0491,North,S003,1,69.56,0.05
SAL04247,2025-01-06,P014,C0658,West,S001,2,77.41,0.0
SAL04248,2025-06-18,P002,C0165,East,S005,3,107.97,0.0
SAL04249,2025-05-05,P018,C0834,North,S001,6,112.75,0.0
SAL04250,2024-09-28,P007,C0772,East,S002,10,8.98,0.05
SAL04251,2024-07-30,P008,C0840,West,S005,6,114.94,0.0
SAL04252,2025-04-19,P012,C0195,West,S004,3,106.79,0.0
SAL04253,2025-04-12,P018,C0538,East,S003,6,97.17,0.1
SAL04254,2024-11-30,P008,C0549,South,S009,5,88.55,0.0
SAL04255,2025-01-18,P018,C0915,West,S003,3,112.12,0.05
SAL04256,2025-01-26,P004,C0312,North,S010,9,51.49,0.1
SAL04257,2025-02-22,P015,C0932,South,S001,6,8.26,0.1
SAL04258,2025-04-10,P019,C0980,North,S008,5,23.69,0.15
SAL04259,2025-04-08,P006,C0758,South,S004,7,91.77,0.05
SAL04260,2025-06-19,P009,C0543,East,S003,9,46.47,0.05
SAL04261,2024-10-30,P013,C0857,South,S008,10,113.95,0.1
SAL04262,2024-10-02,P014,C0129,North,S001,10,65.12,0.0
SAL04263,2025-03-03,P015,C0173,East,S001,8,8.0,0.0
SAL04264,2025-03-02,P009,C0575,East,S001,9,44.36,0.0
SAL04265,2025-04-04,P009,C0594,South,S010,2,53.99,0.0
SAL04266,2025-04-28,P002,C0475,West,S003,9,110.67,0.05
SAL04267,2025-06-28,P001,C0132,North,S003,1,77.94,0.0
SAL04268,2025-05-18,P009,C0279,South,S003,5,47.93,0.0
SAL04269,2024-08-07,P017,C0065,North,S003,7,73.27,0.1
SAL04270,2024-09-14,P002,C0080,East,S007,1,97.12,0.1
SAL04271,2024-12-16,P020,C0178,North,S002,4,105.36,0.0
SAL04272,2024-08-20,P007,C0807,North,S002,5,8.28,0.0
SAL04273,2024-12-08,P012,C0149,North,S002,9,128.43,0.05
SAL04274,2024-10-08,P015,C0902,South,S003,10,8.29,0.05
SAL04275,2025-05-22,P008,C0789,North,S008,1,106.98,0.0
SAL04276,2025-02-07,P003,C0514,West,S009,5,110.32,0.05
SAL04277,2024-11-22,P004,C0211,East,S003,9,43.16,0.05
SAL04278,2024-10-05,P004,C0407,South,S006,9,45.79,0.05
SAL04279,2025-03-31,P020,C0586,West,S007,10,117.11,0.05
SAL04280,2025-04-13,P013,C0760,South,S003,4,113.64,0.0
SAL04281,2024-09-04,P008,C0209,North,S003,9,89.13,0.05
SAL04282,2025-06-02,P007,C0639,South,S006,10,7.6,0.1
SAL04283,2025-04-30,P003,C0040,West,S003,2,98.59,0.15
SAL04284,2025-06-20,P001,C0041,South,S010,9,81.43,0.0
SAL04285,2025-06-05,P009,C0983,North,S004,6,54.36,0.0
SAL04286,2024-11-29,P017,C0233,South,S008,3,70.43,0.15
SAL04287,2024-09-26,P006,C0242,South,S010,10,96.49,0.0
SAL04288,2025-03-08,P009,C0386,West,S004,7,46.7,0.0
SAL04289,2024-09-21,P005,C0750,West,S008,2,37.49,0.05
SAL04290,2025-06-24,P015,C0706,North,S001,2,7.9,0.0
SAL04291,2025-02-01,P019,C0265,North,S003,7,21.63,0.1
SAL04292,2025-03-13,P005,C0073,East,S006,8,39.19,0.1
SAL04293,2025-03-12,P003,C0016,North,S008,3,123.0,0.05
SAL04294,2025-03-25,P017,C0519,East,S006,1,65.92,0.1
SAL04295,2025-05-08,P012,C0645,South,S005,6,116.15,0.05
SAL04296,2024-09-21,P001,C0238,North,S004,1,83.51,0.0
SAL04297,2024-11-04,P004,C0868,West,S002,4,40.58,0.1
SAL04298,2025-01-19,P006,C0287,East,S007,8,107.68,0.0
SAL04299,2024-11-12,P002,C0227,West,S006,6,113.0,0.1
SAL04300,2025-06-13,P009,C0064,East,S006,4,44.96,0.0
SAL04301,2025-03-13,P006,C0350,West,S002,8,107.15,0.0
SAL04302,2025-01-17,P020,C0711,South,S001,4,127.53,0.1
SAL04303,2025-06-14,P012,C0447,West,S006,4,137.91,0.1
SAL04304,2025-01-04,P005,C0917,North,S009,8,38.67,0.15
SAL04305,2025-04-27,P006,C0264,North,S001,2,90.37,0.15
SAL04306,2024-10-01,P002,C0258,North,S009,4,86.91,0.0
SAL04307,2025-01-03,P009,C0010,West,S009,3,44.26,0.0
SAL04308,2025-05-14,P011,C0292,East,S008,1,48.72,0.0
SAL04309,2025-07-11,P001,C0973,South,S002,2,86.57,0.1
SAL04310,2025-03-12,P012,C0494,North,S007,8,137.79,0.1
SAL04311,2025-05-12,P003,C0057,South,S006,7,119.66,0.1
SAL04312,2025-06-05,P014,C0183,North,S001,5,73.76,0.0
SAL04313,2024-12-25,P016,C0986,East,S008,8,75.22,0.15
SAL04314,2025-07-20,P002,C0635,South,S008,2,112.71,0.0
SAL04315,2024-10-11,P003,C0602,North,S008,7,113.55,0.0
SAL04316,2024-08-28,P009,C0247,North,S003,4,54.49,0.1
SAL04317,2024-08-29,P015,C0277,West,S008,5,6.86,0.0
SAL04318,2025-05-29,P002,C0114,South,S003,2,112.84,0.15
SAL04319,2025-02-18,P013,C0697,West,S003,9,107.31,0.0
SAL04320,2025-03-24,P019,C0175,North,S008,1,21.48,0.0
SAL04321,2024-10-01,P005,C0586,East,S007,8,31.9,0.0
SAL04322,2025-06-06,P020,C0885,North,S003,4,135.75,0.1
SAL04323,2025-04-17,P008,C0083,South,S001,8,85.28,0.0
SAL04324,2024-08-05,P007,C0661,North,S005,8,9.3,0.05
SAL04325,2024-12-23,P009,C0298,West,S008,10,44.76,0.05
SAL04326,2025-06-08,P001,C0846,South,S005,9,76.75,0.1
SAL04327,2024-10-31,P004,C0326,East,S006,1,48.99,0.0
SAL04328,2025-07-25,P007,C0662,East,S004,6,9.29,0.0
SAL04329,2024-10-24,P007,C0193,North,S002,1,8.61,0.0
SAL04330,2025-07-09,P010,C0777,West,S001,9,95.46,0.05
SAL04331,2024-11-27,P003,C0577,South,S007,2,97.58,0.1
SAL04332,2025-01-25,P002,C0919,North,S010,9,106.19,0.15
SAL04333,2025-05-02,P013,C0795,East,S004,10,104.83,0.0
SAL04334,2024-09-28,P005,C0844,East,S007,7,38.03,0.1
SAL04335,2024-07-31,P006,C0536,North,S005,1,103.84,0.05
SAL04336,2024-11-27,P008,C0363,West,S008,3,90.24,0.0
SAL04337,2024-12-02,P013,C0534,North,S004,4,97.94,0.05
SAL04338,2024-10-16,P018,C0041,South,S003,8,99.92,0.05
SAL04339,2024-08-01,P007,C0376,East,S002,6,8.65,0.0
SAL04340,2025-05-13,P008,C0503,South,S007,10,109.18,0.0
SAL04341,2025-02-23,P005,C0443,East,S007,7,34.37,0.05
SAL04342,2024-12-31,P010,C0474,West,S010,4,93.43,0.1
SAL04343,2025-02-23,P016,C0766,West,S001,8,84.9,0.0
SAL04344,2025-02-26,P005,C0003,West,S009,6,29.2,0.0
SAL04345,2024-08-04,P005,C0092,West,S004,2,38.4,0.05
SAL04346,2024-07-31,P003,C0470,North,S006,7,105.84,0.0
SAL04347,2025-03-02,P001,C0663,South,S010,2,83.17,0.1
SAL04348,2025-02-13,P013,C0920,East,S003,4,102.52,0.05
SAL04349,2025-07-16,P012,C0682,West,S005,1,134.93,0.1
SAL04350,2025-06-12,P013,C0692,West,S004,1,126.06,0.05
SAL04351,2025-06-15,P012,C0304,North,S009,5,106.83,0.15
SAL04352,2025-07-09,P011,C0822,South,S001,3,40.6,0.0
SAL04353,2024-10-14,P004,C0471,North,S007,4,44.07,0.0
SAL04354,2024-10-16,P017,C0947,East,S004,4,82.31,0.1
SAL04355,2025-05-02,P010,C0614,East,S009,8,80.13,0.1
SAL04356,2024-08-18,P019,C0893,West,S008,8,24.22,0.0
SAL04357,2025-02-14,P003,C0537,South,S010,6,102.35,0.05
SAL04358,2025-06-04,P018,C0566,East,S001,3,113.38,0.0
SAL04359,2024-12-18,P014,C0170,South,S001,3,82.92,0.05
SAL04360,2025-01-25,P019,C0719,South,S001,3,22.86,0.1
SAL04361,2025-05-01,P012,C0464,South,S004,9,130.04,0.05
SAL04362,2024-11-12,P005,C0689,West,S009,2,36.19,0.0
SAL04363,2024-08-13,P016,C0809,South,S004,8,77.53,0.1
SAL04364,2025-07-22,P019,C0257,South,S005,8,22.57,0.0
SAL04365,2025-07-23,P006,C0365,South,S001,3,96.73,0.0
SAL04366,2024-09-06,P009,C0395,East,S006,7,51.76,0.15
SAL04367,2025-02-02,P008,C0082,East,S003,8,89.04,0.0
SAL04368,2025-03-04,P013,C0766,North,S006,2,117.81,0.0
SAL04369,2025-07-21,P008,C0574,South,S010,1,103.43,0.05
SAL04370,2025-06-01,P017,C0538,South,S002,4,72.78,0.0
SAL04371,2025-05-26,P017,C0579,West,S006,7,66.84,0.0
SAL04372,2025-06-04,P015,C0320,North,S008,5,8.19,0.1
SAL04373,2024-08-09,P002,C0217,West,S008,6,109.56,0.0
SAL04374,2024-09-28,P010,C0524,North,S002,2,82.75,0.0
SAL04375,2024-09-10,P006,C0655,West,S005,8,119.97,0.0
SAL04376,2025-02-13,P016,C0785,North,S003,3,80.29,0.05
SAL04377,2025-02-14,P009,C0109,North,S004,8,48.66,0.05
SAL04378,2025-06-10,P019,C0032,West,S001,9,25.25,0.0
SAL04379,2025-05-04,P006,C0838,North,S008,4,101.1,0.0
SAL04380,2025-01-19,P015,C0752,North,S001,1,7.79,0.0
SAL04381,2025-05-20,P014,C0507,West,S005,10,70.52,0.05
SAL04382,2024-11-22,P008,C0962,West,S002,6,104.8,0.0
SAL04383,2025-06-12,P004,C0826,East,S001,8,39.31,0.0
SAL04384,2024-08-09,P003,C0367,North,S003,5,114.56,0.0
SAL04385,2025-04-06,P014,C0778,West,S005,2,82.07,0.05
SAL04386,2024-12-19,P019,C0284,West,S002,4,23.93,0.1
SAL04387,2025-05-01,P006,C0440,South,S006,7,98.05,0.1
SAL04388,2024-12-08,P016,C0983,West,S003,10,81.25,0.1
SAL04389,2024-12-07,P018,C0964,West,S001,2,102.8,0.0
SAL04390,2024-12-19,P014,C0418,East,S009,3,75.05,0.1
SAL04391,2024-11-08,P010,C0817,West,S005,6,88.71,0.05
SAL04392,2024-12-19,P017,C0463,North,S002,6,78.62,0.0
SAL04393,2025-01-22,P001,C0956,East,S009,5,86.0,0.1
SAL04394,2024-10-28,P004,C0425,North,S010,3,51.66,0.05
SAL04395,2025-07-10,P010,C0540,East,S001,8,89.39,0.0
SAL04396,2025-01-23,P015,C0830,West,S008,4,6.59,0.15
SAL04397,2024-10-28,P008,C0592,North,S007,4,92.35,0.0
SAL04398,2025-03-13,P011,C0082,East,S005,10,37.91,0.0
SAL04399,2025-07-05,P008,C0877,South,S001,9,86.04,0.05
SAL04400,2024-11-12,P006,C0266,North,S007,9,102.82,0.0
SAL04401,2025-02-16,P004,C0693,West,S002,2,42.18,0.0
SAL04402,2025-05-08,P017,C0869,South,S003,5,78.51,0.0
SAL04403,2025-07-15,P002,C0280,West,S001,8,90.85,0.0
SAL04404,2025-04-16,P019,C0519,West,S002,2,24.61,0.05
SAL04405,2025-04-24,P014,C0322,North,S008,5,85.06,0.1
SAL04406,2024-12-31,P020,C0450,South,S006,2,114.09,0.0
SAL04407,2024-12-20,P005,C0532,South,S001,9,35.21,0.1
SAL04408,2024-09-29,P010,C0429,West,S005,3,78.36,0.1
SAL04409,2025-07-03,P003,C0517,South,S002,5,123.82,0.1
SAL04410,2024-09-10,P016,C0992,West,S004,5,69.3,0.0
SAL04411,2024-08-27,P019,C0905,East,S003,7,23.12,0.05
SAL04412,2025-03-28,P009,C0516,South,S010,10,52.39,0.15
SAL04413,2024-07-30,P006,C0664,South,S010,2,104.44,0.05
SAL04414,2024-08-14,P005,C0226,East,S008,7,37.15,0.1
SAL04415,2025-07-02,P006,C0679,East,S010,5,90.09,0.0
SAL04416,2025-02-06,P012,C0047,South,S008,1,103.41,0.0
SAL04417,2025-04-17,P018,C0949,South,S004,10,97.94,0.05
SAL04418,2024-10-14,P002,C0912,South,S006,1,105.97,0.0
SAL04419,2025-03-24,P013,C0158,West,S004,4,122.71,0.1
SAL04420,2025-02-16,P008,C0948,East,S008,6,106.87,0.0
SAL04421,2024-11-20,P007,C0242,East,S003,10,8.42,0.15
SAL04422,2024-09-08,P007,C0284,North,S002,3,7.93,0.1
SAL04423,2025-03-10,P001,C0585,East,S006,9,86.45,0.15
SAL04424,2025-06-20,P018,C0291,East,S007,1,115.42,0.1
SAL04425,2024-10-24,P005,C0146,South,S005,5,39.31,0.0
SAL04426,2025-04-19,P018,C0229,North,S008,5,105.77,0.1
SAL04427,2025-03-09,P010,C0839,North,S003,7,92.48,0.0
SAL04428,2024-10-01,P002,C0641,North,S004,4,85.08,0.0
SAL04429,2024-12-24,P008,C0429,West,S010,3,108.68,0.0
SAL04430,2024-08-19,P011,C0576,West,S003,6,39.66,0.05
SAL04431,2025-07-10,P007,C0656,North,S004,8,7.91,0.0
SAL04432,2025-04-09,P019,C0168,South,S006,7,22.56,0.0
SAL04433,2025-05-18,P014,C0384,South,S006,4,73.51,0.15
SAL04434,2024-11-16,P017,C0564,North,S002,3,63.74,0.0
SAL04435,2025-06-08,P001,C0751,North,S003,3,89.51,0.0
SAL04436,2025-06-12,P004,C0786,East,S002,10,50.33,0.1
SAL04437,2025-05-26,P014,C0007,South,S010,10,83.94,0.1
SAL04438,2024-10-15,P014,C0880,South,S007,5,70.13,0.0
SAL04439,2024-09-10,P009,C0963,East,S009,1,42.75,0.05
SAL04440,2024-09-05,P020,C0061,West,S003,9,128.59,0.0
SAL04441,2025-01-01,P005,C0895,South,S009,5,37.3,0.0
SAL04442,2025-05-27,P006,C0564,East,S005,4,102.72,0.0
SAL04443,2025-06-14,P003,C0877,North,S004,6,111.92,0.05
SAL04444,2025-07-12,P007,C0485,East,S004,2,7.22,0.05
SAL04445,2025-04-17,P009,C0462,East,S002,3,49.01,0.0
SAL04446,2025-02-07,P016,C0963,East,S003,1,78.77,0.0
SAL04447,2025-04-23,P014,C0157,South,S009,5,68.04,0.0
SAL04448,2025-06-28,P006,C0382,West,S007,2,117.7,0.15
SAL04449,2025-05-31,P003,C0942,West,S010,2,96.35,0.05
SAL04450,2025-04-28,P007,C0996,West,S005,1,7.17,0.15
SAL04451,2024-08-04,P004,C0232,East,S008,7,49.86,0.1
SAL04452,2025-05-20,P009,C0617,South,S004,2,50.26,0.15
SAL04453,2025-06-02,P018,C0773,East,S006,7,117.04,0.1
SAL04454,2024-10-03,P017,C0014,East,S002,1,80.29,0.1
SAL04455,2025-01-27,P007,C0850,West,S001,1,7.35,0.15
SAL04456,2024-11-10,P002,C0710,North,S003,10,104.24,0.0
SAL04457,2025-03-18,P001,C0959,South,S003,1,74.45,0.0
SAL04458,2024-11-30,P013,C0445,North,S007,1,114.42,0.05
SAL04459,2024-12-01,P017,C0878,West,S007,8,76.07,0.1
SAL04460,2024-12-25,P003,C0754,South,S009,3,123.21,0.0
SAL04461,2025-03-13,P010,C0735,North,S010,2,100.32,0.0
SAL04462,2025-04-22,P013,C0365,West,S006,5,93.81,0.05
SAL04463,2025-03-11,P016,C0680,West,S007,5,79.2,0.15
SAL04464,2024-11-27,P005,C0125,West,S010,8,30.61,0.15
SAL04465,2024-09-20,P002,C0017,East,S001,7,111.48,0.05
SAL04466,2025-03-12,P017,C0238,North,S007,9,65.36,0.15
SAL04467,2025-02-04,P018,C0552,North,S009,1,107.89,0.0
SAL04468,2024-12-05,P017,C0820,North,S004,7,66.92,0.1
SAL04469,2024-10-03,P010,C0700,North,S001,5,77.24,0.0
SAL04470,2025-04-22,P015,C0071,West,S007,7,7.65,0.0
SAL04471,2025-04-08,P008,C0939,East,S007,2,98.66,0.15
SAL04472,2025-05-14,P015,C0379,South,S008,2,8.37,0.0
SAL04473,2024-08-13,P014,C0107,South,S008,4,78.49,0.0
SAL04474,2025-05-02,P008,C0691,South,S002,1,102.8,0.1
SAL04475,2024-12-10,P008,C0955,North,S002,2,108.54,0.0
SAL04476,2025-06-13,P007,C0113,West,S010,6,7.81,0.0
SAL04477,2025-03-12,P020,C0840,West,S001,8,115.37,0.05
SAL04478,2025-01-25,P002,C0377,West,S008,9,97.22,0.05
SAL04479,2024-11-12,P019,C0032,North,S009,8,25.06,0.05
SAL04480,2024-09-01,P003,C0054,East,S001,2,126.29,0.0
SAL04481,2025-04-30,P009,C0249,South,S010,5,43.66,0.1
SAL04482,2024-09-23,P017,C0521,South,S006,9,83.83,0.0
SAL04483,2024-12-25,P013,C0863,West,S008,3,106.13,0.0
SAL04484,2024-10-19,P008,C0332,East,S006,8,102.12,0.0
SAL04485,2024-11-23,P016,C0185,West,S006,6,79.61,0.0
SAL04486,2025-06-19,P010,C0486,North,S006,10,94.62,0.0
SAL04487,2025-04-27,P020,C0074,West,S002,2,111.59,0.1
SAL04488,2025-02-11,P010,C0362,North,S006,2,83.71,0.0
SAL04489,2025-06-10,P010,C0767,West,S009,10,101.94,0.1
SAL04490,2025-07-14,P004,C0750,South,S009,1,44.13,0.0
SAL04491,2024-09-13,P018,C0658,West,S008,7,95.81,0.1
SAL04492,2025-05-27,P017,C0377,North,S006,8,66.71,0.1
SAL04493,2025-04-11,P018,C0402,East,S004,7,116.07,0.05
SAL04494,2024-07-26,P003,C0810,West,S006,7,100.15,0.05
SAL04495,2025-05-30,P010,C0679,North,S006,4,85.06,0.15
SAL04496,2024-09-24,P003,C0761,East,S010,9,119.27,0.0
SAL04497,2025-07-14,P006,C0388,West,S010,9,120.29,0.0
SAL04498,2025-02-10,P017,C0343,North,S006,1,79.9,0.0
SAL04499,2024-12-05,P012,C0533,East,S010,4,128.48,0.0
SAL04500,2024-08-13,P019,C0915,North,S010,4,22.2,0.0
SAL04501,2024-11-06,P016,C0653,South,S009,10,70.7,0.15
SAL04502,2025-02-19,P015,C0249,West,S008,9,8.41,0.0
SAL04503,2025-05-10,P003,C0884,East,S010,5,105.86,0.0
SAL04504,2024-12-20,P006,C0960,South,S001,3,115.26,0.0
SAL04505,2024-12-26,P008,C0689,North,S001,8,105.43,0.1
SAL04506,2025-04-07,P005,C0990,East,S007,9,31.83,0.0
SAL04507,2025-03-01,P004,C0236,East,S004,4,41.93,0.0
SAL04508,2025-02-21,P013,C0052,South,S003,7,118.26,0.05
SAL04509,2025-04-21,P006,C0881,South,S004,4,112.48,0.15
SAL04510,2025-05-17,P016,C0345,West,S002,8,70.01,0.0
SAL04511,2024-11-20,P005,C0417,North,S009,6,30.98,0.05
SAL04512,2025-05-25,P019,C0606,North,S003,1,23.31,0.0
SAL04513,2025-05-12,P014,C0729,East,S002,4,83.34,0.0
SAL04514,2025-01-26,P017,C0331,North,S009,7,83.74,0.1
SAL04515,2025-07-22,P001,C0692,West,S008,4,78.52,0.1
SAL04516,2024-09-25,P002,C0609,South,S008,2,85.1,0.1
SAL04517,2025-05-06,P005,C0134,East,S010,5,34.45,0.05
SAL04518,2025-01-18,P007,C0825,South,S003,8,7.83,0.1
SAL04519,2024-11-28,P007,C0537,South,S002,3,9.28,0.1
SAL04520,2025-06-22,P006,C0096,North,S010,4,112.23,0.05
SAL04521,2025-01-24,P017,C0187,East,S006,2,63.39,0.05
SAL04522,2024-10-18,P011,C0110,South,S005,6,39.45,0.1
SAL04523,2025-07-24,P001,C0940,East,S009,1,67.35,0.0
SAL04524,2024-10-17,P006,C0026,South,S002,5,118.39,0.05
SAL04525,2025-03-03,P018,C0145,East,S010,10,98.69,0.05
SAL04526,2024-10-01,P001,C0298,South,S008,9,87.02,0.05
SAL04527,2024-09-05,P001,C0135,East,S006,1,77.86,0.1
SAL04528,2025-05-23,P011,C0629,North,S002,8,42.24,0.05
SAL04529,2025-02-05,P014,C0299,East,S006,2,81.8,0.1
SAL04530,2024-07-27,P014,C0911,West,S003,2,76.95,0.0
SAL04531,2024-12-12,P010,C0571,East,S004,6,98.03,0.15
SAL04532,2024-10-22,P003,C0588,East,S002,10,113.64,0.15
SAL04533,2025-07-12,P001,C0779,South,S005,9,75.22,0.0
SAL04534,2024-11-05,P015,C0203,East,S004,5,7.08,0.0
